 Flow_Duration, Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets, Fwd_Packet_Length_Max,Fwd_Packet_Length_Min, Fwd_Packet_Length_Mean, Fwd_Packet_Length_Std,Bwd_Packet_Length_Max, Bwd_Packet_Length_Min, Bwd_Packet_Length_Mean, Bwd_Packet_Length_Std,Flow_Bytes, Flow_Packets,Class
20494,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,567336.7815,439.1529228,DDoS
71147450,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1998.0254,163.9271682,0.210829763,DDoS
1889270,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6157.404712,4.763744727,DDoS
34588,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,336157.0487,260.2058517,DDoS
98155506,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,118.8216584,0.122254986,DDoS
73325235,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,158.976647,0.190930176,DDoS
1823661,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6375.6367,4.935127746,DDoS
707568,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,16440.82265,11.30633381,DDoS
648048,2,5,20,11607,20,0,10,14.14213562,10135,0,2321.4,4413.201989,17941.57223,10.80166901,DDoS
204899,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,56774.3132,34.16317308,DDoS
1038918,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,11191.45111,6.737779112,DDoS
6033843,5,0,30,0,6,6,6,0,0,0,0,0,4.971955684,0.828659281,DDoS
11054706,5,0,30,0,6,6,6,0,0,0,0,0,2.713776377,0.452296063,DDoS
10034751,5,0,30,0,6,6,6,0,0,0,0,0,2.989610803,0.498268467,DDoS
9555867,5,0,30,0,6,6,6,0,0,0,0,0,3.13943256,0.52323876,DDoS
8422352,4,0,24,0,6,6,6,0,0,0,0,0,2.849560313,0.474926719,DDoS
487345,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,23857.84198,14.36354123,DDoS
170194,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,68351.41074,52.88083011,DDoS
78760165,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,148.0824729,0.165058059,DDoS
2640176,4,0,24,0,6,6,6,0,0,0,0,0,9.090303071,1.515050512,DDoS
6075383,4,0,24,0,6,6,6,0,0,0,0,0,3.950368232,0.658394705,DDoS
8106902,5,0,30,0,6,6,6,0,0,0,0,0,3.700550469,0.616758412,DDoS
88268437,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,132.0630612,0.135948935,DDoS
1742154,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6677.366065,4.59201655,DDoS
280256,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,41508.47796,28.54532998,DDoS
39380,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,295251.3966,253.9360081,DDoS
5146883,5,0,30,0,6,6,6,0,0,0,0,0,5.828770539,0.971461757,DDoS
69566,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,167222.4937,114.9987063,DDoS
9197775,4,0,24,0,6,6,6,0,0,0,0,0,2.609326712,0.434887785,DDoS
1102327,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,10547.68685,6.350202798,DDoS
140670,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,82697.09249,63.97952655,DDoS
10088707,4,0,24,0,6,6,6,0,0,0,0,0,2.378897514,0.396482919,DDoS
57204,5,0,30,0,6,6,6,0,0,0,0,0,524.4388504,87.40647507,DDoS
56803,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,204689.8931,140.8376318,DDoS
1749290,5,0,30,0,6,6,6,0,0,0,0,0,17.14981507,2.858302511,DDoS
8068738,4,0,24,0,6,6,6,0,0,0,0,0,2.974442843,0.495740474,DDoS
72662950,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,160.5082095,0.165146061,DDoS
19973,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,582135.8834,450.6083212,DDoS
81146214,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,143.8021495,0.16020464,DDoS
4124893,5,0,30,0,6,6,6,0,0,0,0,0,7.272915928,1.212152655,DDoS
24806333,4,0,24,0,6,6,6,0,0,0,0,0,0.967494873,0.161249146,DDoS
7977769,5,0,30,0,6,6,6,0,0,0,0,0,3.76044982,0.626741637,DDoS
6125388,5,0,30,0,6,6,6,0,0,0,0,0,4.897648933,0.816274822,DDoS
7652784,4,0,24,0,6,6,6,0,0,0,0,0,3.136113603,0.5226856,DDoS
1081944,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,10751.9428,7.394098031,DDoS
8255744,5,0,30,0,6,6,6,0,0,0,0,0,3.633833607,0.605638935,DDoS
102123171,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,114.1464751,0.117505164,DDoS
72848997,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,160.0982921,0.178451324,DDoS
100964642,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,115.5751139,0.138662404,DDoS
78499793,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,148.5736402,0.165605532,DDoS
31142,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,373354.3125,288.9987798,DDoS
91632051,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,127.2807917,0.141871756,DDoS
81123332,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,143.6947881,0.160249828,DDoS
842129,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,13806.67332,11.87466528,DDoS
74166879,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,157.334381,0.175280397,DDoS
320799,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,36243.87857,24.9377336,DDoS
88573721,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,131.607884,0.146770395,DDoS
627989,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,18514.65551,11.14669206,DDoS
70915,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,163956.8497,126.9125009,DDoS
5442914,4,0,24,0,6,6,6,0,0,0,0,0,4.409402757,0.73490046,DDoS
81768557,8,7,56,11607,20,0,7,5.656854249,5840,0,1658.142857,2127.59774,142.6342891,0.183444597,DDoS
1093937,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,10634.06759,6.39890597,DDoS
5913111,4,0,24,0,6,6,6,0,0,0,0,0,4.058777182,0.676462864,DDoS
73859145,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,157.9899145,0.203089272,DDoS
1199071,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,9696.673508,7.505810748,DDoS
74415305,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,156.6478831,0.16125715,DDoS
9048784,4,0,24,0,6,6,6,0,0,0,0,0,2.652290076,0.442048346,DDoS
2463712,4,0,24,0,6,6,6,0,0,0,0,0,9.741398345,1.623566391,DDoS
9479752,5,0,30,0,6,6,6,0,0,0,0,0,3.16463975,0.527439958,DDoS
1594970,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7293.554111,4.388797281,DDoS
187303,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,62107.92139,37.37259948,DDoS
3250920,4,0,24,0,6,6,6,0,0,0,0,0,7.382525562,1.230420927,DDoS
49124,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,236686.7519,142.4965394,DDoS
15521,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,749500.6765,515.4307068,DDoS
1017317,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,11429.08258,7.863822191,DDoS
57411,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,202522.1647,121.9278535,DDoS
9429799,5,0,30,0,6,6,6,0,0,0,0,0,3.181403973,0.530233995,DDoS
1716960,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6775.347125,4.659398006,DDoS
556210,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,20903.97512,14.38305676,DDoS
690910,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16837.21469,10.13156562,DDoS
3041930,5,0,30,0,6,6,6,0,0,0,0,0,9.862159879,1.643693313,DDoS
50026,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,232419.142,199.8960541,DDoS
1182920,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9834.139249,7.608291347,DDoS
1459984,5,0,30,0,6,6,6,0,0,0,0,0,20.54817039,3.424695065,DDoS
10889330,5,0,30,0,6,6,6,0,0,0,0,0,2.754990436,0.459165073,DDoS
78434851,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,148.6201587,0.165742649,DDoS
108432,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,107283.8277,73.77895824,DDoS
101882882,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,114.4745788,0.12759749,DDoS
4941876,4,0,24,0,6,6,6,0,0,0,0,0,4.856455322,0.80940922,DDoS
2045014,5,0,30,0,6,6,6,0,0,0,0,0,14.66982622,2.444971037,DDoS
1673177,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6952.641591,4.781323195,DDoS
82115088,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,142.0323632,0.158314389,DDoS
28098,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,414015.2324,320.3074952,DDoS
1783353,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6519.741184,5.046673317,DDoS
8154939,5,0,30,0,6,6,6,0,0,0,0,0,3.678752226,0.613125371,DDoS
2357918,5,0,30,0,6,6,6,0,0,0,0,0,12.72308876,2.120514793,DDoS
1407863,2,7,20,11601,20,0,10,14.14213562,4380,0,1657.285714,1561.969346,8254.354294,6.392667468,DDoS
55074,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,211115.9531,145.2591059,DDoS
3246932,5,0,30,0,6,6,6,0,0,0,0,0,9.239491311,1.539915218,DDoS
21320,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,545637.8987,422.1388368,DDoS
7951816,5,0,30,0,6,6,6,0,0,0,0,0,3.772723111,0.628787185,DDoS
208253,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,55831.12848,38.41481275,DDoS
2581586,5,0,30,0,6,6,6,0,0,0,0,0,11.62076336,1.936793893,DDoS
8497141,5,0,30,0,6,6,6,0,0,0,0,0,3.530599292,0.588433215,DDoS
795673,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,14612.78691,12.56797705,DDoS
81227126,9,6,62,11607,20,0,6.888888889,5.30199124,8760,0,1934.5,3414.854477,143.6589053,0.184667373,DDoS
191445,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,60732.84755,36.56402622,DDoS
3850778,4,0,24,0,6,6,6,0,0,0,0,0,6.232506782,1.03875113,DDoS
449449,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,25869.45349,15.57462582,DDoS
80161211,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,145.4194598,0.17464806,DDoS
1612985,4,0,24,0,6,6,6,0,0,0,0,0,14.87924562,2.47987427,DDoS
2921337,5,0,30,0,6,6,6,0,0,0,0,0,10.26927054,1.71154509,DDoS
71737396,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,162.4954438,0.181216502,DDoS
25769,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,451201.0555,349.256859,DDoS
644870,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,18039.29474,12.40560113,DDoS
6239994,5,0,30,0,6,6,6,0,0,0,0,0,4.80769693,0.801282822,DDoS
7638818,5,0,30,0,6,6,6,0,0,0,0,0,3.927309173,0.654551529,DDoS
24951,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,465993.347,320.6284317,DDoS
10471802,5,0,30,0,6,6,6,0,0,0,0,0,2.864836444,0.477472741,DDoS
835656,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13920.79995,9.57331725,DDoS
387855,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,29977.69785,18.04798185,DDoS
2024890,4,0,24,0,6,6,6,0,0,0,0,0,11.85249569,1.975415949,DDoS
6269815,4,0,24,0,6,6,6,0,0,0,0,0,3.82786414,0.637977357,DDoS
242356,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,47999.6369,33.00929212,DDoS
48341,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,240520.4692,144.8046172,DDoS
1167969,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,9954.887501,6.849496862,DDoS
450025,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,25836.34243,19.99888895,DDoS
38998,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,298297.3486,205.1387251,DDoS
1703631,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6828.35661,5.282834135,DDoS
320009,4,0,24,0,6,6,6,0,0,0,0,0,74.99789068,12.49964845,DDoS
5935070,4,0,24,0,6,6,6,0,0,0,0,0,4.043760225,0.673960038,DDoS
88309700,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,132.0013543,0.147209197,DDoS
1195025,5,0,30,0,6,6,6,0,0,0,0,0,25.10407732,4.184012887,DDoS
39202,2,7,20,11601,20,0,10,14.14213562,4380,0,1657.285714,1548.670905,296438.9572,229.5801235,DDoS
1037684,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2188.714486,11210.54194,8.673160615,DDoS
77381,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,150256.5229,103.3845518,DDoS
1014089,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,11465.46309,8.874960679,DDoS
361152,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,32210.81428,22.15133794,DDoS
80103409,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,145.5243934,0.162290222,DDoS
81086164,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,143.8346498,0.160323283,DDoS
29533,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,393695.1884,270.8834185,DDoS
2835928,4,0,24,0,6,6,6,0,0,0,0,0,8.462838267,1.410473044,DDoS
9534659,5,0,30,0,6,6,6,0,0,0,0,0,3.146415619,0.524402603,DDoS
94907976,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,122.8874589,0.136974789,DDoS
167153,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,69559.02676,47.86034352,DDoS
91275,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,127450.0137,76.69131745,DDoS
31221,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,372409.5961,224.2080651,DDoS
1753403,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6631.105342,5.132875899,DDoS
84722,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,137307.9011,94.42647718,DDoS
4028085,4,0,24,0,6,6,6,0,0,0,0,0,5.958166225,0.993027704,DDoS
9295772,5,0,30,0,6,6,6,0,0,0,0,0,3.227273647,0.537878941,DDoS
10006746,4,0,24,0,6,6,6,0,0,0,0,0,2.398382051,0.399730342,DDoS
898351,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,12942.60261,8.905205204,DDoS
10848756,4,0,24,0,6,6,6,0,0,0,0,0,2.212235209,0.368705868,DDoS
9998124,7,5,50,11601,20,0,7.142857143,6.094494002,4380,0,2320.2,2207.341206,1165.318614,1.200225162,DDoS
80075777,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,145.6495389,0.162346224,DDoS
707888,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16433.39059,11.30122279,DDoS
7421579,7,4,50,11601,20,0,7.142857143,6.094494002,8675,0,2900.25,4088.041942,1569.881558,1.482164375,DDoS
1221033,5,0,30,0,6,6,6,0,0,0,0,0,24.56936053,4.094893422,DDoS
8046143,4,0,24,0,6,6,6,0,0,0,0,0,2.982795608,0.497132601,DDoS
11975711,5,0,30,0,6,6,6,0,0,0,0,0,2.505070471,0.417511745,DDoS
711349,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16353.43551,11.24623778,DDoS
880975,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,13204.68799,10.21595391,DDoS
71479940,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,163.0807189,0.181869207,DDoS
81806802,8,4,56,11601,20,0,7,5.656854249,10135,0,2900.25,4871.82583,142.4942635,0.146687069,DDoS
10048771,5,0,30,0,6,6,6,0,0,0,0,0,2.985439712,0.497573285,DDoS
1014089,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,11465.46309,8.874960679,DDoS
266099,2,6,20,11601,20,0,10,14.14213562,2920,0,1933.5,1495.722401,43671.71617,30.06399874,DDoS
9924771,4,0,24,0,6,6,6,0,0,0,0,0,2.418191815,0.403031969,DDoS
8052830,5,0,30,0,6,6,6,0,0,0,0,0,3.7253984,0.620899733,DDoS
92634133,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,125.9039149,0.14033704,DDoS
9781758,4,0,24,0,6,6,6,0,0,0,0,0,2.453546694,0.408924449,DDoS
51756,2,5,20,11607,20,0,10,14.14213562,10135,0,2321.4,4413.201989,224650.2821,135.2500193,DDoS
8604758,4,0,24,0,6,6,6,0,0,0,0,0,2.789154558,0.464859093,DDoS
8073686,4,0,24,0,6,6,6,0,0,0,0,0,2.972619941,0.495436657,DDoS
81722910,8,6,56,11607,20,0,7,5.656854249,8675,0,1934.5,3378.317791,142.7139587,0.171310591,DDoS
9435757,5,0,30,0,6,6,6,0,0,0,0,0,3.179395146,0.529899191,DDoS
1682463,4,0,24,0,6,6,6,0,0,0,0,0,14.26480107,2.377466845,DDoS
23431,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,496479.0235,298.7495199,DDoS
66721,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,174352.9024,119.9022796,DDoS
1883083,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6177.635293,3.717308265,DDoS
78407636,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,148.6717442,0.178554038,DDoS
49619,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,234325.5608,201.535702,DDoS
831220,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,13995.09155,9.624407497,DDoS
5812864,5,0,30,0,6,6,6,0,0,0,0,0,5.160967124,0.860161187,DDoS
10190748,5,0,30,0,6,6,6,0,0,0,0,0,2.943846713,0.490641119,DDoS
4790397,5,0,30,0,6,6,6,0,0,0,0,0,6.262528972,1.043754829,DDoS
564544,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,20595.38318,14.17072894,DDoS
1254957,2,4,20,11601,20,0,10,14.14213562,8760,0,2900.25,4128.319301,9260.078234,4.781040307,DDoS
232783,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,49973.58054,30.07092442,DDoS
90602987,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,128.6602174,0.143483128,DDoS
12660,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,918404.4234,552.9225908,DDoS
1042827,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,11155.25394,7.671454613,DDoS
1981111,5,0,30,0,6,6,6,0,0,0,0,0,15.14301824,2.523836373,DDoS
87094941,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,133.9113371,0.137780678,DDoS
80885204,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,144.117829,0.148358407,DDoS
10569779,4,0,24,0,6,6,6,0,0,0,0,0,2.27062458,0.37843743,DDoS
1867789,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6228.219569,4.818531429,DDoS
72724998,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,160.2887634,0.165005161,DDoS
1679833,3,6,26,11601,20,0,8.666666667,10.26320288,7215,0,1933.5,2684.046479,6921.521366,5.357675436,DDoS
7471791,5,0,30,0,6,6,6,0,0,0,0,0,4.0151016,0.6691836,DDoS
21969,4,0,24,0,6,6,6,0,0,0,0,0,1092.44845,182.0747417,DDoS
91861160,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,126.9633434,0.15240391,DDoS
890502,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13063.41816,8.983696836,DDoS
3527940,5,0,30,0,6,6,6,0,0,0,0,0,8.503545979,1.417257663,DDoS
17986,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,646447.2367,444.7903925,DDoS
97099,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,119743.7667,72.09137066,DDoS
1122919,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,10359.60742,7.124289463,DDoS
75657394,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,154.1554551,0.185044703,DDoS
73108495,8,7,56,11601,20,0,7,5.656854249,4380,0,1657.285714,1561.969346,159.4479547,0.205174515,DDoS
97825591,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,119.2837159,0.132889563,DDoS
4524920,4,0,24,0,6,6,6,0,0,0,0,0,5.303961175,0.883993529,DDoS
715622,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16255.78867,11.17908617,DDoS
89911173,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,129.7836477,0.166831324,DDoS
78518085,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,148.5390277,0.165566952,DDoS
171870,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,67649.968,52.36515971,DDoS
3742332,4,0,24,0,6,6,6,0,0,0,0,0,6.413113535,1.068852256,DDoS
2095976,5,0,30,0,6,6,6,0,0,0,0,0,14.31314099,2.385523498,DDoS
82269144,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,141.8393268,0.170173158,DDoS
1798813,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,6463.7069,4.447377243,DDoS
9199364,7,6,50,11607,20,0,7.142857143,6.094494002,5755,0,1934.5,2529.124572,1267.152816,1.413141169,DDoS
100968532,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,115.4518123,0.128752986,DDoS
749974,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,15511.20439,9.3336569,DDoS
3161060,4,0,24,0,6,6,6,0,0,0,0,0,7.592389895,1.265398316,DDoS
68700,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,169243.0859,145.5604076,DDoS
2078955,5,0,30,0,6,6,6,0,0,0,0,0,14.43032677,2.405054462,DDoS
8698987,5,0,30,0,6,6,6,0,0,0,0,0,3.448677415,0.574779569,DDoS
28491,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,408304.3768,280.790425,DDoS
1368749,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,8494.618078,5.114158988,DDoS
8080498,4,0,24,0,6,6,6,0,0,0,0,0,2.970113971,0.495018995,DDoS
47942,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,242647.3656,187.7268366,DDoS
1059085,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,10978.34451,6.609478937,DDoS
8771209,5,0,30,0,6,6,6,0,0,0,0,0,3.420281058,0.570046843,DDoS
100956497,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,115.5250068,0.128768335,DDoS
134790,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,86260.10832,66.77053194,DDoS
5097890,5,0,30,0,6,6,6,0,0,0,0,0,5.884787628,0.980797938,DDoS
89911173,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,129.7836477,0.166831324,DDoS
714629,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16278.37661,11.19461987,DDoS
73324,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,158652.0103,109.1047952,DDoS
3779930,4,0,24,0,6,6,6,0,0,0,0,0,6.349323929,1.058220655,DDoS
153756,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,75658.83608,52.03048987,DDoS
76920211,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,151.5466462,0.182006781,DDoS
6046823,5,0,30,0,6,6,6,0,0,0,0,0,4.961282975,0.826880496,DDoS
7470820,5,0,30,0,6,6,6,0,0,0,0,0,4.015623452,0.669270575,DDoS
841366,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13826.32529,8.319803748,DDoS
710104,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,16373.65794,12.67419984,DDoS
457372,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,25421.32006,19.67763658,DDoS
5984888,4,0,24,0,6,6,6,0,0,0,0,0,4.010100105,0.668350018,DDoS
5582855,5,0,30,0,6,6,6,0,0,0,0,0,5.373594693,0.895599116,DDoS
80814815,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,144.2433544,0.148487626,DDoS
2712002,5,0,30,0,6,6,6,0,0,0,0,0,11.06193874,1.843656457,DDoS
